  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#54   | MEDIUM PLATED COPPER      |     45 |            8
 Brand#54   | MEDIUM PLATED NICKEL      |     45 |            8
 Brand#54   | MEDIUM PLATED STEEL       |     28 |            8
 Brand#54   | MEDIUM PLATED STEEL       |     39 |            8
 Brand#54   | MEDIUM PLATED TIN         |     19 |            8
 Brand#54   | MEDIUM PLATED TIN         |     31 |            8
 Brand#54   | MEDIUM PLATED TIN         |     50 |            8
 Brand#54   | MEDIUM POLISHED BRASS     |     19 |            8
 Brand#54   | MEDIUM POLISHED BRASS     |     50 |            8
 Brand#54   | MEDIUM POLISHED COPPER    |     28 |            8
 Brand#54   | MEDIUM POLISHED COPPER    |     39 |            8
 Brand#54   | MEDIUM POLISHED NICKEL    |     19 |            8
 Brand#54   | MEDIUM POLISHED NICKEL    |     28 |            8
 Brand#54   | MEDIUM POLISHED STEEL     |     17 |            8
 Brand#54   | MEDIUM POLISHED STEEL     |     39 |            8
 Brand#54   | PROMO ANODIZED BRASS      |     17 |            8
 Brand#54   | PROMO ANODIZED BRASS      |     28 |            8
 Brand#54   | PROMO ANODIZED COPPER     |     31 |            8
 Brand#54   | PROMO ANODIZED COPPER     |     39 |            8
 Brand#54   | PROMO ANODIZED NICKEL     |     31 |            8
 Brand#54   | PROMO ANODIZED NICKEL     |     50 |            8
 Brand#54   | PROMO ANODIZED TIN        |     19 |            8
 Brand#54   | PROMO ANODIZED TIN        |     28 |            8
 Brand#54   | PROMO BRUSHED BRASS       |     28 |            8
 Brand#54   | PROMO BRUSHED BRASS       |     39 |            8
 Brand#54   | PROMO BRUSHED COPPER      |     45 |            8
 Brand#54   | PROMO BRUSHED COPPER      |     50 |            8
 Brand#54   | PROMO BRUSHED STEEL       |     39 |            8
 Brand#54   | PROMO BRUSHED TIN         |     45 |            8
 Brand#54   | PROMO BURNISHED BRASS     |     31 |            8
 Brand#54   | PROMO BURNISHED COPPER    |     39 |            8
 Brand#54   | PROMO BURNISHED NICKEL    |     17 |            8
 Brand#54   | PROMO BURNISHED NICKEL    |     19 |            8
 Brand#54   | PROMO BURNISHED TIN       |     28 |            8
 Brand#54   | PROMO BURNISHED TIN       |     31 |            8
 Brand#54   | PROMO BURNISHED TIN       |     45 |            8
 Brand#54   | PROMO PLATED BRASS        |      1 |            8
 Brand#54   | PROMO PLATED BRASS        |     17 |            8
 Brand#54   | PROMO PLATED BRASS        |     39 |            8
 Brand#54   | PROMO PLATED COPPER       |     39 |            8
 Brand#54   | PROMO PLATED COPPER       |     45 |            8
 Brand#54   | PROMO PLATED NICKEL       |      1 |            8
 Brand#54   | PROMO PLATED NICKEL       |     19 |            8
 Brand#54   | PROMO PLATED NICKEL       |     31 |            8
 Brand#54   | PROMO PLATED STEEL        |     28 |            8
 Brand#54   | PROMO PLATED STEEL        |     45 |            8
 Brand#54   | PROMO PLATED TIN          |     28 |            8
 Brand#54   | PROMO POLISHED BRASS      |     39 |            8
 Brand#54   | PROMO POLISHED COPPER     |      1 |            8
 Brand#54   | PROMO POLISHED COPPER     |     17 |            8
 Brand#54   | PROMO POLISHED COPPER     |     31 |            8
 Brand#54   | PROMO POLISHED NICKEL     |     19 |            8
 Brand#54   | PROMO POLISHED NICKEL     |     50 |            8
 Brand#54   | PROMO POLISHED STEEL      |      1 |            8
 Brand#54   | PROMO POLISHED STEEL      |     17 |            8
 Brand#54   | PROMO POLISHED STEEL      |     39 |            8
 Brand#54   | SMALL ANODIZED BRASS      |      1 |            8
 Brand#54   | SMALL ANODIZED BRASS      |     19 |            8
 Brand#54   | SMALL ANODIZED BRASS      |     28 |            8
 Brand#54   | SMALL ANODIZED BRASS      |     31 |            8
 Brand#54   | SMALL ANODIZED BRASS      |     50 |            8
 Brand#54   | SMALL ANODIZED COPPER     |     17 |            8
 Brand#54   | SMALL ANODIZED COPPER     |     45 |            8
 Brand#54   | SMALL ANODIZED NICKEL     |     17 |            8
 Brand#54   | SMALL ANODIZED NICKEL     |     31 |            8
 Brand#54   | SMALL ANODIZED NICKEL     |     39 |            8
 Brand#54   | SMALL ANODIZED STEEL      |     28 |            8
 Brand#54   | SMALL ANODIZED TIN        |      1 |            8
 Brand#54   | SMALL ANODIZED TIN        |     17 |            8
 Brand#54   | SMALL ANODIZED TIN        |     31 |            8
 Brand#54   | SMALL BRUSHED BRASS       |      1 |            8
 Brand#54   | SMALL BRUSHED COPPER      |     17 |            8
 Brand#54   | SMALL BRUSHED COPPER      |     45 |            8
 Brand#54   | SMALL BRUSHED NICKEL      |     17 |            8
 Brand#54   | SMALL BRUSHED NICKEL      |     39 |            8
 Brand#54   | SMALL BRUSHED STEEL       |     50 |            8
 Brand#54   | SMALL BRUSHED TIN         |     19 |            8
 Brand#54   | SMALL BRUSHED TIN         |     31 |            8
 Brand#54   | SMALL BURNISHED COPPER    |     17 |            8
 Brand#54   | SMALL BURNISHED COPPER    |     28 |            8
 Brand#54   | SMALL BURNISHED COPPER    |     31 |            8
 Brand#54   | SMALL BURNISHED COPPER    |     50 |            8
 Brand#54   | SMALL BURNISHED NICKEL    |     17 |            8
 Brand#54   | SMALL BURNISHED STEEL     |      1 |            8
 Brand#54   | SMALL BURNISHED STEEL     |     39 |            8
 Brand#54   | SMALL BURNISHED TIN       |     28 |            8
 Brand#54   | SMALL BURNISHED TIN       |     39 |            8
 Brand#54   | SMALL PLATED BRASS        |     17 |            8
 Brand#54   | SMALL PLATED BRASS        |     50 |            8
 Brand#54   | SMALL PLATED COPPER       |     28 |            8
 Brand#54   | SMALL PLATED COPPER       |     45 |            8
 Brand#54   | SMALL PLATED NICKEL       |     17 |            8
 Brand#54   | SMALL PLATED NICKEL       |     39 |            8
 Brand#54   | SMALL PLATED STEEL        |     50 |            8
 Brand#54   | SMALL POLISHED BRASS      |      1 |            8
 Brand#54   | SMALL POLISHED BRASS      |     39 |            8
 Brand#54   | SMALL POLISHED COPPER     |     17 |            8
 Brand#54   | SMALL POLISHED COPPER     |     50 |            8
 Brand#54   | SMALL POLISHED STEEL      |     39 |            8
 Brand#54   | SMALL POLISHED TIN        |     45 |            8
 Brand#54   | STANDARD ANODIZED BRASS   |     39 |            8
 Brand#54   | STANDARD ANODIZED BRASS   |     45 |            8
 Brand#54   | STANDARD ANODIZED TIN     |     45 |            8
 Brand#54   | STANDARD BRUSHED NICKEL   |      1 |            8
 Brand#54   | STANDARD BRUSHED STEEL    |      1 |            8
 Brand#54   | STANDARD BRUSHED STEEL    |     31 |            8
 Brand#54   | STANDARD BRUSHED STEEL    |     39 |            8
 Brand#54   | STANDARD BRUSHED TIN      |      1 |            8
 Brand#54   | STANDARD BRUSHED TIN      |     19 |            8
 Brand#54   | STANDARD BRUSHED TIN      |     31 |            8
 Brand#54   | STANDARD BURNISHED BRASS  |     45 |            8
 Brand#54   | STANDARD BURNISHED COPPER |     17 |            8
 Brand#54   | STANDARD BURNISHED COPPER |     19 |            8
 Brand#54   | STANDARD BURNISHED COPPER |     31 |            8
 Brand#54   | STANDARD BURNISHED STEEL  |      1 |            8
 Brand#54   | STANDARD BURNISHED TIN    |     17 |            8
 Brand#54   | STANDARD BURNISHED TIN    |     39 |            8
 Brand#54   | STANDARD PLATED BRASS     |      1 |            8
 Brand#54   | STANDARD PLATED COPPER    |     17 |            8
 Brand#54   | STANDARD PLATED NICKEL    |     31 |            8
 Brand#54   | STANDARD PLATED STEEL     |     17 |            8
 Brand#54   | STANDARD PLATED STEEL     |     45 |            8
 Brand#54   | STANDARD PLATED TIN       |     17 |            8
 Brand#54   | STANDARD PLATED TIN       |     50 |            8
 Brand#54   | STANDARD POLISHED BRASS   |      1 |            8
 Brand#54   | STANDARD POLISHED COPPER  |     19 |            8
 Brand#54   | STANDARD POLISHED COPPER  |     50 |            8
 Brand#54   | STANDARD POLISHED STEEL   |     19 |            8
 Brand#54   | STANDARD POLISHED STEEL   |     31 |            8
 Brand#54   | STANDARD POLISHED STEEL   |     39 |            8
 Brand#54   | STANDARD POLISHED TIN     |     28 |            8
 Brand#54   | STANDARD POLISHED TIN     |     39 |            8
 Brand#55   | ECONOMY ANODIZED BRASS    |     28 |            8
 Brand#55   | ECONOMY ANODIZED COPPER   |     28 |            8
 Brand#55   | ECONOMY ANODIZED NICKEL   |     45 |            8
 Brand#55   | ECONOMY ANODIZED STEEL    |     28 |            8
 Brand#55   | ECONOMY ANODIZED STEEL    |     31 |            8
 Brand#55   | ECONOMY ANODIZED STEEL    |     39 |            8
 Brand#55   | ECONOMY ANODIZED TIN      |     19 |            8
 Brand#55   | ECONOMY ANODIZED TIN      |     39 |            8
 Brand#55   | ECONOMY BRUSHED BRASS     |      1 |            8
 Brand#55   | ECONOMY BRUSHED COPPER    |     28 |            8
 Brand#55   | ECONOMY BRUSHED COPPER    |     31 |            8
 Brand#55   | ECONOMY BRUSHED STEEL     |     17 |            8
 Brand#55   | ECONOMY BRUSHED TIN       |     17 |            8
 Brand#55   | ECONOMY BRUSHED TIN       |     39 |            8
 Brand#55   | ECONOMY BRUSHED TIN       |     50 |            8
 Brand#55   | ECONOMY BURNISHED BRASS   |      1 |            8
 Brand#55   | ECONOMY BURNISHED BRASS   |     31 |            8
 Brand#55   | ECONOMY BURNISHED COPPER  |     17 |            8
 Brand#55   | ECONOMY BURNISHED NICKEL  |     19 |            8
 Brand#55   | ECONOMY BURNISHED NICKEL  |     28 |            8
 Brand#55   | ECONOMY BURNISHED STEEL   |     19 |            8
 Brand#55   | ECONOMY BURNISHED TIN     |     45 |            8
 Brand#55   | ECONOMY POLISHED BRASS    |     19 |            8
 Brand#55   | ECONOMY POLISHED COPPER   |      1 |            8
 Brand#55   | ECONOMY POLISHED COPPER   |     31 |            8
 Brand#55   | ECONOMY POLISHED COPPER   |     45 |            8
 Brand#55   | ECONOMY POLISHED COPPER   |     50 |            8
 Brand#55   | ECONOMY POLISHED NICKEL   |     19 |            8
 Brand#55   | ECONOMY POLISHED NICKEL   |     31 |            8
 Brand#55   | ECONOMY POLISHED NICKEL   |     45 |            8
 Brand#55   | ECONOMY POLISHED TIN      |     28 |            8
 Brand#55   | LARGE ANODIZED BRASS      |      1 |            8
 Brand#55   | LARGE ANODIZED BRASS      |     31 |            8
 Brand#55   | LARGE ANODIZED COPPER     |     28 |            8
 Brand#55   | LARGE ANODIZED COPPER     |     45 |            8
 Brand#55   | LARGE ANODIZED NICKEL     |     39 |            8
 Brand#55   | LARGE ANODIZED STEEL      |     17 |            8
 Brand#55   | LARGE ANODIZED STEEL      |     39 |            8
 Brand#55   | LARGE BRUSHED BRASS       |      1 |            8
 Brand#55   | LARGE BRUSHED BRASS       |     17 |            8
 Brand#55   | LARGE BRUSHED COPPER      |      1 |            8
 Brand#55   | LARGE BRUSHED COPPER      |     19 |            8
 Brand#55   | LARGE BRUSHED COPPER      |     28 |            8
 Brand#55   | LARGE BRUSHED COPPER      |     39 |            8
 Brand#55   | LARGE BRUSHED NICKEL      |     28 |            8
 Brand#55   | LARGE BRUSHED STEEL       |     17 |            8
 Brand#55   | LARGE BRUSHED TIN         |     50 |            8
 Brand#55   | LARGE BURNISHED BRASS     |     17 |            8
 Brand#55   | LARGE BURNISHED COPPER    |     17 |            8
 Brand#55   | LARGE BURNISHED NICKEL    |     19 |            8
 Brand#55   | LARGE BURNISHED NICKEL    |     45 |            8
 Brand#55   | LARGE BURNISHED STEEL     |     39 |            8
 Brand#55   | LARGE BURNISHED STEEL     |     50 |            8
 Brand#55   | LARGE BURNISHED TIN       |      1 |            8
 Brand#55   | LARGE PLATED BRASS        |     17 |            8
 Brand#55   | LARGE PLATED COPPER       |      1 |            8
 Brand#55   | LARGE PLATED COPPER       |     50 |            8
 Brand#55   | LARGE PLATED NICKEL       |     28 |            8
 Brand#55   | LARGE PLATED STEEL        |     17 |            8
 Brand#55   | LARGE PLATED STEEL        |     19 |            8
 Brand#55   | LARGE PLATED STEEL        |     39 |            8
 Brand#55   | LARGE PLATED TIN          |     45 |            8
 Brand#55   | LARGE POLISHED BRASS      |      1 |            8
 Brand#55   | LARGE POLISHED BRASS      |     17 |            8
 Brand#55   | LARGE POLISHED BRASS      |     31 |            8
 Brand#55   | LARGE POLISHED BRASS      |     50 |            8
 Brand#55   | LARGE POLISHED COPPER     |     28 |            8
 Brand#55   | LARGE POLISHED NICKEL     |      1 |            8
 Brand#55   | LARGE POLISHED NICKEL     |     17 |            8
 Brand#55   | LARGE POLISHED NICKEL     |     28 |            8
 Brand#55   | LARGE POLISHED STEEL      |     39 |            8
 Brand#55   | LARGE POLISHED TIN        |     17 |            8
 Brand#55   | LARGE POLISHED TIN        |     45 |            8
 Brand#55   | MEDIUM ANODIZED BRASS     |     31 |            8
 Brand#55   | MEDIUM ANODIZED BRASS     |     39 |            8
 Brand#55   | MEDIUM ANODIZED NICKEL    |     19 |            8
 Brand#55   | MEDIUM ANODIZED NICKEL    |     28 |            8
 Brand#55   | MEDIUM ANODIZED NICKEL    |     45 |            8
 Brand#55   | MEDIUM ANODIZED NICKEL    |     50 |            8
 Brand#55   | MEDIUM ANODIZED STEEL     |     31 |            8
 Brand#55   | MEDIUM ANODIZED TIN       |     17 |            8
 Brand#55   | MEDIUM ANODIZED TIN       |     28 |            8
 Brand#55   | MEDIUM ANODIZED TIN       |     45 |            8
 Brand#55   | MEDIUM BRUSHED STEEL      |     17 |            8
 Brand#55   | MEDIUM BRUSHED STEEL      |     31 |            8
 Brand#55   | MEDIUM BRUSHED TIN        |     17 |            8
 Brand#55   | MEDIUM BRUSHED TIN        |     28 |            8
 Brand#55   | MEDIUM BRUSHED TIN        |     45 |            8
 Brand#55   | MEDIUM BURNISHED BRASS    |     39 |            8
 Brand#55   | MEDIUM BURNISHED NICKEL   |      1 |            8
 Brand#55   | MEDIUM BURNISHED NICKEL   |     17 |            8
 Brand#55   | MEDIUM BURNISHED STEEL    |     28 |            8
 Brand#55   | MEDIUM BURNISHED TIN      |     28 |            8
 Brand#55   | MEDIUM BURNISHED TIN      |     45 |            8
 Brand#55   | MEDIUM PLATED BRASS       |      1 |            8
 Brand#55   | MEDIUM PLATED BRASS       |     17 |            8
 Brand#55   | MEDIUM PLATED BRASS       |     31 |            8
 Brand#55   | MEDIUM PLATED COPPER      |     39 |            8
 Brand#55   | MEDIUM PLATED COPPER      |     45 |            8
 Brand#55   | MEDIUM PLATED TIN         |      1 |            8
 Brand#55   | MEDIUM POLISHED BRASS     |     45 |            8
 Brand#55   | MEDIUM POLISHED BRASS     |     50 |            8
 Brand#55   | MEDIUM POLISHED COPPER    |     19 |            8
 Brand#55   | MEDIUM POLISHED COPPER    |     39 |            8
 Brand#55   | MEDIUM POLISHED NICKEL    |      1 |            8
 Brand#55   | MEDIUM POLISHED NICKEL    |     50 |            8
 Brand#55   | MEDIUM POLISHED STEEL     |     19 |            8
 Brand#55   | MEDIUM POLISHED STEEL     |     50 |            8
 Brand#55   | MEDIUM POLISHED TIN       |      1 |            8
 Brand#55   | MEDIUM POLISHED TIN       |     17 |            8
 Brand#55   | MEDIUM POLISHED TIN       |     19 |            8
 Brand#55   | MEDIUM POLISHED TIN       |     31 |            8
 Brand#55   | MEDIUM POLISHED TIN       |     39 |            8
 Brand#55   | MEDIUM POLISHED TIN       |     50 |            8
 Brand#55   | PROMO ANODIZED BRASS      |      1 |            8
 Brand#55   | PROMO ANODIZED BRASS      |     28 |            8
 Brand#55   | PROMO ANODIZED BRASS      |     45 |            8
 Brand#55   | PROMO ANODIZED COPPER     |     45 |            8
 Brand#55   | PROMO ANODIZED NICKEL     |     17 |            8
 Brand#55   | PROMO ANODIZED STEEL      |     17 |            8
 Brand#55   | PROMO ANODIZED STEEL      |     28 |            8
 Brand#55   | PROMO ANODIZED STEEL      |     39 |            8
 Brand#55   | PROMO ANODIZED TIN        |     31 |            8
