  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#32   | PROMO ANODIZED TIN        |     45 |          136
 Brand#32   | PROMO BRUSHED BRASS       |     12 |          136
 Brand#32   | PROMO BRUSHED NICKEL      |     45 |          136
 Brand#32   | PROMO BURNISHED BRASS     |      8 |          136
 Brand#32   | PROMO BURNISHED COPPER    |     30 |          136
 Brand#32   | PROMO BURNISHED COPPER    |     38 |          136
 Brand#32   | PROMO BURNISHED STEEL     |     12 |          136
 Brand#32   | PROMO PLATED BRASS        |     43 |          136
 Brand#32   | PROMO PLATED TIN          |      8 |          136
 Brand#32   | PROMO PLATED TIN          |     43 |          136
 Brand#32   | PROMO POLISHED BRASS      |     45 |          136
 Brand#32   | PROMO POLISHED COPPER     |     12 |          136
 Brand#32   | PROMO POLISHED NICKEL     |     43 |          136
 Brand#32   | PROMO POLISHED STEEL      |     38 |          136
 Brand#32   | PROMO POLISHED STEEL      |     41 |          136
 Brand#32   | PROMO POLISHED TIN        |     12 |          136
 Brand#32   | PROMO POLISHED TIN        |     30 |          136
 Brand#32   | PROMO POLISHED TIN        |     45 |          136
 Brand#32   | SMALL ANODIZED NICKEL     |      8 |          136
 Brand#32   | SMALL ANODIZED STEEL      |     12 |          136
 Brand#32   | SMALL BRUSHED COPPER      |     12 |          136
 Brand#32   | SMALL BRUSHED NICKEL      |     12 |          136
 Brand#32   | SMALL BURNISHED BRASS     |     12 |          136
 Brand#32   | SMALL BURNISHED BRASS     |     45 |          136
 Brand#32   | SMALL BURNISHED COPPER    |     41 |          136
 Brand#32   | SMALL BURNISHED STEEL     |     28 |          136
 Brand#32   | SMALL BURNISHED TIN       |     28 |          136
 Brand#32   | SMALL BURNISHED TIN       |     43 |          136
 Brand#32   | SMALL PLATED BRASS        |     41 |          136
 Brand#32   | SMALL PLATED COPPER       |     30 |          136
 Brand#32   | SMALL PLATED NICKEL       |     45 |          136
 Brand#32   | SMALL PLATED TIN          |      8 |          136
 Brand#32   | SMALL POLISHED BRASS      |     30 |          136
 Brand#32   | SMALL POLISHED STEEL      |     43 |          136
 Brand#32   | SMALL POLISHED STEEL      |     45 |          136
 Brand#32   | STANDARD ANODIZED BRASS   |     12 |          136
 Brand#32   | STANDARD ANODIZED BRASS   |     28 |          136
 Brand#32   | STANDARD ANODIZED COPPER  |     12 |          136
 Brand#32   | STANDARD ANODIZED STEEL   |     38 |          136
 Brand#32   | STANDARD BRUSHED BRASS    |     28 |          136
 Brand#32   | STANDARD BRUSHED COPPER   |     38 |          136
 Brand#32   | STANDARD BRUSHED STEEL    |     43 |          136
 Brand#32   | STANDARD BURNISHED BRASS  |     45 |          136
 Brand#32   | STANDARD BURNISHED NICKEL |     43 |          136
 Brand#32   | STANDARD BURNISHED TIN    |      8 |          136
 Brand#32   | STANDARD BURNISHED TIN    |     41 |          136
 Brand#32   | STANDARD PLATED COPPER    |     28 |          136
 Brand#33   | ECONOMY ANODIZED COPPER   |     41 |          136
 Brand#33   | ECONOMY BRUSHED COPPER    |     28 |          136
 Brand#33   | ECONOMY BURNISHED COPPER  |     38 |          136
 Brand#33   | ECONOMY BURNISHED COPPER  |     43 |          136
 Brand#33   | ECONOMY PLATED BRASS      |     30 |          136
 Brand#33   | ECONOMY PLATED COPPER     |     30 |          136
 Brand#33   | ECONOMY PLATED COPPER     |     41 |          136
 Brand#33   | ECONOMY POLISHED STEEL    |     45 |          136
 Brand#33   | LARGE BRUSHED BRASS       |     43 |          136
 Brand#33   | LARGE BRUSHED COPPER      |     45 |          136
 Brand#33   | LARGE BURNISHED BRASS     |     41 |          136
 Brand#33   | LARGE BURNISHED STEEL     |     12 |          136
 Brand#33   | LARGE BURNISHED STEEL     |     28 |          136
 Brand#33   | LARGE BURNISHED TIN       |     45 |          136
 Brand#33   | LARGE PLATED STEEL        |     30 |          136
 Brand#33   | LARGE POLISHED BRASS      |     30 |          136
 Brand#33   | LARGE POLISHED STEEL      |     28 |          136
 Brand#33   | LARGE POLISHED TIN        |      8 |          136
 Brand#33   | MEDIUM ANODIZED NICKEL    |     45 |          136
 Brand#33   | MEDIUM BRUSHED BRASS      |     41 |          136
 Brand#33   | MEDIUM BRUSHED COPPER     |     38 |          136
 Brand#33   | MEDIUM BRUSHED STEEL      |     41 |          136
 Brand#33   | MEDIUM BURNISHED COPPER   |     38 |          136
 Brand#33   | MEDIUM BURNISHED NICKEL   |     30 |          136
 Brand#33   | MEDIUM BURNISHED TIN      |     43 |          136
 Brand#33   | MEDIUM PLATED NICKEL      |     45 |          136
 Brand#33   | MEDIUM PLATED TIN         |      8 |          136
 Brand#33   | MEDIUM POLISHED BRASS     |     28 |          136
 Brand#33   | MEDIUM POLISHED TIN       |     43 |          136
 Brand#33   | PROMO ANODIZED NICKEL     |     12 |          136
 Brand#33   | PROMO BRUSHED BRASS       |     43 |          136
 Brand#33   | PROMO BRUSHED COPPER      |     12 |          136
 Brand#33   | PROMO BRUSHED TIN         |     28 |          136
 Brand#33   | PROMO BRUSHED TIN         |     41 |          136
 Brand#33   | PROMO BURNISHED BRASS     |     30 |          136
 Brand#33   | PROMO BURNISHED COPPER    |      8 |          136
 Brand#33   | PROMO BURNISHED COPPER    |     38 |          136
 Brand#33   | PROMO BURNISHED NICKEL    |     38 |          136
 Brand#33   | PROMO BURNISHED TIN       |     30 |          136
 Brand#33   | PROMO PLATED BRASS        |     38 |          136
 Brand#33   | PROMO PLATED COPPER       |      8 |          136
 Brand#33   | PROMO PLATED COPPER       |     43 |          136
 Brand#33   | PROMO PLATED COPPER       |     45 |          136
 Brand#33   | PROMO PLATED TIN          |     28 |          136
 Brand#33   | PROMO POLISHED BRASS      |     12 |          136
 Brand#33   | PROMO POLISHED STEEL      |     12 |          136
 Brand#33   | SMALL ANODIZED STEEL      |     38 |          136
 Brand#33   | SMALL BURNISHED BRASS     |     30 |          136
 Brand#33   | SMALL BURNISHED COPPER    |     30 |          136
 Brand#33   | SMALL BURNISHED STEEL     |     38 |          136
 Brand#33   | SMALL PLATED COPPER       |     30 |          136
 Brand#33   | SMALL PLATED STEEL        |      8 |          136
 Brand#33   | SMALL POLISHED NICKEL     |     41 |          136
 Brand#33   | STANDARD ANODIZED NICKEL  |     41 |          136
 Brand#33   | STANDARD ANODIZED STEEL   |     12 |          136
 Brand#33   | STANDARD BRUSHED BRASS    |     43 |          136
 Brand#33   | STANDARD BURNISHED COPPER |     30 |          136
 Brand#33   | STANDARD BURNISHED STEEL  |     30 |          136
 Brand#33   | STANDARD PLATED TIN       |     45 |          136
 Brand#34   | ECONOMY ANODIZED BRASS    |      8 |          136
 Brand#34   | ECONOMY ANODIZED NICKEL   |     43 |          136
 Brand#34   | ECONOMY ANODIZED NICKEL   |     45 |          136
 Brand#34   | ECONOMY BRUSHED NICKEL    |      8 |          136
 Brand#34   | ECONOMY BRUSHED NICKEL    |     28 |          136
 Brand#34   | ECONOMY BRUSHED NICKEL    |     30 |          136
 Brand#34   | ECONOMY PLATED STEEL      |     43 |          136
 Brand#34   | ECONOMY PLATED TIN        |     38 |          136
 Brand#34   | ECONOMY PLATED TIN        |     45 |          136
 Brand#34   | ECONOMY POLISHED STEEL    |      8 |          136
 Brand#34   | ECONOMY POLISHED STEEL    |     12 |          136
 Brand#34   | LARGE ANODIZED STEEL      |     43 |          136
 Brand#34   | LARGE BRUSHED COPPER      |     43 |          136
 Brand#34   | LARGE BRUSHED STEEL       |     45 |          136
 Brand#34   | LARGE BURNISHED BRASS     |     45 |          136
 Brand#34   | LARGE BURNISHED NICKEL    |     12 |          136
 Brand#34   | LARGE BURNISHED NICKEL    |     30 |          136
 Brand#34   | LARGE BURNISHED TIN       |      8 |          136
 Brand#34   | LARGE PLATED COPPER       |     43 |          136
 Brand#34   | LARGE PLATED NICKEL       |     41 |          136
 Brand#34   | LARGE PLATED STEEL        |     41 |          136
 Brand#34   | LARGE PLATED TIN          |     43 |          136
 Brand#34   | LARGE PLATED TIN          |     45 |          136
 Brand#34   | LARGE POLISHED COPPER     |     41 |          136
 Brand#34   | LARGE POLISHED STEEL      |     28 |          136
 Brand#34   | LARGE POLISHED TIN        |     30 |          136
 Brand#34   | LARGE POLISHED TIN        |     41 |          136
 Brand#34   | MEDIUM ANODIZED BRASS     |     28 |          136
 Brand#34   | MEDIUM ANODIZED NICKEL    |     45 |          136
 Brand#34   | MEDIUM BRUSHED BRASS      |     41 |          136
 Brand#34   | MEDIUM BRUSHED BRASS      |     45 |          136
 Brand#34   | MEDIUM BRUSHED STEEL      |     38 |          136
 Brand#34   | MEDIUM BURNISHED NICKEL   |     28 |          136
 Brand#34   | MEDIUM BURNISHED NICKEL   |     41 |          136
 Brand#34   | MEDIUM BURNISHED NICKEL   |     45 |          136
 Brand#34   | MEDIUM PLATED NICKEL      |      8 |          136
 Brand#34   | MEDIUM POLISHED COPPER    |      8 |          136
 Brand#34   | MEDIUM POLISHED NICKEL    |      8 |          136
 Brand#34   | MEDIUM POLISHED STEEL     |     45 |          136
 Brand#34   | MEDIUM POLISHED TIN       |      8 |          136
 Brand#34   | MEDIUM POLISHED TIN       |     28 |          136
 Brand#34   | PROMO ANODIZED STEEL      |     41 |          136
 Brand#34   | PROMO ANODIZED TIN        |     28 |          136
 Brand#34   | PROMO BRUSHED COPPER      |     38 |          136
 Brand#34   | PROMO BRUSHED STEEL       |     41 |          136
 Brand#34   | PROMO BURNISHED COPPER    |     12 |          136
 Brand#34   | PROMO BURNISHED STEEL     |     12 |          136
 Brand#34   | PROMO PLATED BRASS        |     38 |          136
 Brand#34   | PROMO PLATED BRASS        |     45 |          136
 Brand#34   | PROMO POLISHED COPPER     |     43 |          136
 Brand#34   | PROMO POLISHED TIN        |     38 |          136
 Brand#34   | SMALL ANODIZED BRASS      |     41 |          136
 Brand#34   | SMALL ANODIZED COPPER     |      8 |          136
 Brand#34   | SMALL ANODIZED NICKEL     |     12 |          136
 Brand#34   | SMALL ANODIZED NICKEL     |     38 |          136
 Brand#34   | SMALL ANODIZED STEEL      |     41 |          136
 Brand#34   | SMALL BRUSHED BRASS       |     43 |          136
 Brand#34   | SMALL BRUSHED COPPER      |     41 |          136
 Brand#34   | SMALL BRUSHED STEEL       |     12 |          136
 Brand#34   | SMALL BRUSHED STEEL       |     43 |          136
 Brand#34   | SMALL BRUSHED STEEL       |     45 |          136
 Brand#34   | SMALL BRUSHED TIN         |     28 |          136
 Brand#34   | SMALL BRUSHED TIN         |     41 |          136
 Brand#34   | SMALL BURNISHED COPPER    |     38 |          136
 Brand#34   | SMALL BURNISHED STEEL     |     43 |          136
 Brand#34   | SMALL PLATED BRASS        |     45 |          136
 Brand#34   | SMALL PLATED STEEL        |     38 |          136
 Brand#34   | SMALL PLATED STEEL        |     43 |          136
 Brand#34   | SMALL PLATED STEEL        |     45 |          136
 Brand#34   | SMALL POLISHED BRASS      |      8 |          136
 Brand#34   | SMALL POLISHED BRASS      |     30 |          136
 Brand#34   | SMALL POLISHED COPPER     |     30 |          136
 Brand#34   | SMALL POLISHED COPPER     |     38 |          136
 Brand#34   | SMALL POLISHED NICKEL     |     45 |          136
 Brand#34   | SMALL POLISHED STEEL      |     45 |          136
 Brand#34   | STANDARD ANODIZED BRASS   |     43 |          136
 Brand#34   | STANDARD ANODIZED STEEL   |     28 |          136
 Brand#34   | STANDARD ANODIZED TIN     |     45 |          136
 Brand#34   | STANDARD BRUSHED COPPER   |      8 |          136
 Brand#34   | STANDARD BRUSHED COPPER   |     30 |          136
 Brand#34   | STANDARD BRUSHED TIN      |      8 |          136
 Brand#34   | STANDARD BURNISHED COPPER |     45 |          136
 Brand#34   | STANDARD PLATED TIN       |     30 |          136
 Brand#35   | ECONOMY ANODIZED NICKEL   |     43 |          136
 Brand#35   | ECONOMY ANODIZED STEEL    |     41 |          136
 Brand#35   | ECONOMY ANODIZED TIN      |     41 |          136
 Brand#35   | ECONOMY BRUSHED BRASS     |     45 |          136
 Brand#35   | ECONOMY BRUSHED STEEL     |      8 |          136
 Brand#35   | ECONOMY BURNISHED NICKEL  |     28 |          136
 Brand#35   | ECONOMY BURNISHED TIN     |     41 |          136
 Brand#35   | ECONOMY PLATED STEEL      |     30 |          136
 Brand#35   | ECONOMY POLISHED COPPER   |     12 |          136
 Brand#35   | LARGE ANODIZED NICKEL     |     45 |          136
 Brand#35   | LARGE ANODIZED TIN        |     43 |          136
 Brand#35   | LARGE BRUSHED BRASS       |      8 |          136
 Brand#35   | LARGE BRUSHED COPPER      |     30 |          136
 Brand#35   | LARGE BRUSHED NICKEL      |     28 |          136
 Brand#35   | LARGE BRUSHED NICKEL      |     30 |          136
 Brand#35   | LARGE BRUSHED STEEL       |      8 |          136
 Brand#35   | LARGE BRUSHED TIN         |     30 |          136
 Brand#35   | LARGE BURNISHED BRASS     |     45 |          136
 Brand#35   | LARGE BURNISHED COPPER    |     41 |          136
 Brand#35   | LARGE PLATED BRASS        |     43 |          136
 Brand#35   | LARGE PLATED NICKEL       |     45 |          136
 Brand#35   | LARGE PLATED TIN          |      8 |          136
 Brand#35   | LARGE POLISHED COPPER     |     30 |          136
 Brand#35   | LARGE POLISHED COPPER     |     38 |          136
 Brand#35   | LARGE POLISHED COPPER     |     41 |          136
 Brand#35   | MEDIUM ANODIZED STEEL     |     41 |          136
 Brand#35   | MEDIUM ANODIZED TIN       |     12 |          136
 Brand#35   | MEDIUM BRUSHED BRASS      |     30 |          136
 Brand#35   | MEDIUM BRUSHED NICKEL     |     45 |          136
 Brand#35   | MEDIUM BRUSHED TIN        |     41 |          136
 Brand#35   | MEDIUM BURNISHED COPPER   |     30 |          136
 Brand#35   | MEDIUM BURNISHED TIN      |      8 |          136
 Brand#35   | MEDIUM BURNISHED TIN      |     28 |          136
 Brand#35   | MEDIUM PLATED TIN         |      8 |          136
 Brand#35   | MEDIUM PLATED TIN         |     12 |          136
 Brand#35   | MEDIUM PLATED TIN         |     38 |          136
 Brand#35   | PROMO ANODIZED COPPER     |     12 |          136
 Brand#35   | PROMO ANODIZED STEEL      |      8 |          136
 Brand#35   | PROMO BRUSHED BRASS       |      8 |          136
 Brand#35   | PROMO BRUSHED BRASS       |     45 |          136
 Brand#35   | PROMO BURNISHED COPPER    |     43 |          136
 Brand#35   | PROMO BURNISHED STEEL     |     41 |          136
 Brand#35   | PROMO BURNISHED TIN       |     12 |          136
 Brand#35   | PROMO PLATED BRASS        |     45 |          136
 Brand#35   | PROMO PLATED NICKEL       |      8 |          136
 Brand#35   | PROMO PLATED NICKEL       |     38 |          136
 Brand#35   | PROMO PLATED STEEL        |      8 |          136
 Brand#35   | SMALL ANODIZED COPPER     |     30 |          136
 Brand#35   | SMALL BRUSHED BRASS       |     41 |          136
 Brand#35   | SMALL BRUSHED STEEL       |     38 |          136
 Brand#35   | SMALL BURNISHED NICKEL    |     45 |          136
 Brand#35   | SMALL PLATED BRASS        |     41 |          136
 Brand#35   | SMALL PLATED TIN          |     45 |          136
 Brand#35   | SMALL POLISHED COPPER     |     38 |          136
 Brand#35   | SMALL POLISHED TIN        |      8 |          136
 Brand#35   | STANDARD ANODIZED TIN     |     12 |          136
 Brand#35   | STANDARD BRUSHED BRASS    |     43 |          136
 Brand#35   | STANDARD BRUSHED COPPER   |     12 |          136
 Brand#35   | STANDARD BRUSHED TIN      |     30 |          136
 Brand#35   | STANDARD BURNISHED STEEL  |     28 |          136
 Brand#35   | STANDARD BURNISHED TIN    |     12 |          136
 Brand#35   | STANDARD PLATED STEEL     |     28 |          136
 Brand#35   | STANDARD PLATED STEEL     |     45 |          136
 Brand#35   | STANDARD PLATED TIN       |     41 |          136
 Brand#41   | ECONOMY ANODIZED COPPER   |     45 |          136
 Brand#41   | ECONOMY ANODIZED STEEL    |      8 |          136
 Brand#41   | ECONOMY ANODIZED STEEL    |     41 |          136
 Brand#41   | ECONOMY BRUSHED STEEL     |      8 |          136
 Brand#41   | ECONOMY BURNISHED COPPER  |     12 |          136
